17609	762	from stage	2
14163	610	facing	2
22810	1032	so fragile	2
11963	512	suburban families	2
23617	1072	against the grain	2
10843	460	the message	2
21347	954	the tabloid energy embalmed	2
1525	56	Both	2
14077	606	Haynes ' style apes films from the period	3
9319	388	most multilayered and sympathetic	3
21471	961	diminishing	2
9252	386	humans	2
6606	263	often surprising	3
14938	641	glass-shattering	2
17928	780	the trip	2
7065	283	review	2
18080	788	in 1899	2
6507	259	The increasingly diverse French director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .	4
12967	558	down to whether you can tolerate Leon Barlow	1
1692	63	generic villains	1
24104	1095	uplifter	3
20657	922	of pleasure or sensuality	3
12394	531	gored bullfighters ,	2
26497	1215	clever angle	3
13496	581	Walter 's	2
26169	1199	salt-of-the-earth	2
20146	896	rejected X-Files episode	1
23147	1049	A handsome but unfulfilling suspense drama more suited to a quiet evening on PBS than a night out at an AMC .	1
22838	1034	Highly uneven and inconsistent ... Margarita Happy Hour kinda	1
18722	821	it 's Forrest Gump , Angel Of Death	2
9167	382	terribly	0
13153	565	a depleted yesterday feel very much like a brand-new tomorrow	2
27737	1273	more and	2
11975	514	arrives at its heart , as simple self-reflection meditation	3
8929	372	telling creepy stories	2
29268	1355	the grossest movie	1
12378	530	a powerful sequel and	3
19348	850	Hanna-Barbera 's	2
27364	1257	hectic and homiletic	2
4789	183	style and	3
990	36	whatever	1
21035	940	Sisterhood	2
3414	127	losing cause	2
12134	519	it 's based on true events	2
10763	457	this date-night diversion will definitely win some hearts	4
7733	314	matters , both in breaking codes and making movies .	2
5488	218	it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool .	3
27931	1282	five minutes	2
22383	1009	though thin writing proves its undoing	1
5534	219	=	2
10303	433	humor and	3
20976	937	flatulence jokes and	2
26685	1224	intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching -LRB- or turntablism -RRB- in particular	3
2598	100	Tsai may be ploughing the same furrow once too often .	2
11683	504	suspense ,	3
24138	1097	-- and in each other --	2
18362	802	be lying if I said my ribcage did n't ache by the end of Kung Pow	4
2235	85	Tells a fascinating , compelling story .	4
24340	1106	been remarkable	4
7104	287	A -RRB-	2
9854	411	be considered work	2
16222	700	both a level of sophisticated intrigue and human-scale characters	3
2357	90	of a young actress trying to find her way	2
28614	1323	Control-Alt-Delete Simone	1
8400	349	-LRB- a first-time actor -RRB-	2
25214	1152	her pure fantasy character , Melanie Carmichael	2
23638	1073	of foster homes	2
5540	219	romantic-comedy	2
24272	1103	the sweetness and	2
20246	901	be the definition of a ` bad ' police shooting	1
26737	1226	relies on subtle ironies and visual devices to convey point of view .	3
6291	251	in the reassuring manner of a beautifully sung holiday carol	3
6884	275	professional	3
25812	1180	so light-hearted	2
6973	279	watching monkeys	2
22549	1020	really cool bit	3
15149	651	an object lesson	2
28309	1305	keep things interesting	3
3077	115	a hobby that attracts the young and fit	2
16688	721	It 's like a `` Big Chill '' reunion of the Baader-Meinhof Gang	2
10819	459	titular community	2
19289	847	This movie is about the worst thing Chan has done in the United States .	0
12895	553	shaped	2
25696	1173	learned	2
18242	797	her passionate , tumultuous affair	3
20287	904	you skip	2
14516	625	lint	2
11665	504	A rock-solid gangster movie with a fair amount	3
11443	491	absolutely	3
2345	90	curiosity factors	3
4655	177	is a children 's film in the truest sense .	3
16117	693	they are in this tepid genre offering	1
25287	1156	Alfred Hitchcock 's thrillers , most of the scary parts in ` Signs '	2
12309	526	little too much resonance	2
4728	180	realism	2
27295	1254	is even	2
26741	1226	on subtle ironies and visual devices	3
13696	589	of loneliness and isolation	2
24344	1107	the film belongs to the marvelous Verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public	3
1777	66	that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating	1
13640	585	than real figures	2
28538	1319	`` Chasing Amy '' and `` Changing Lanes	2
6217	246	is generous and deep	4
16587	714	demographic	2
8966	374	Shiner 's organizing of the big fight	2
12376	530	a powerful sequel and one of the best films of the year	4
10705	454	Like most of Jaglom 's films	2
14182	611	action-packed	3
4145	156	is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes	3
2412	92	can enjoy	3
17424	756	of its parts	2
19610	861	meander	2
24466	1113	it gets under our skin and draws us in long before the plot kicks into gear	2
29305	1359	three excellent principal singers	3
28197	1297	the unhurried , low-key style	3
5807	231	of his open-faced , smiling madmen	2
18490	811	poor Dana Carvey	1
14492	625	tepid	1
10833	460	too cute	2
29218	1352	add up to much more than trite observations on the human condition	2
25673	1173	showing us in explicit detail	2
8237	341	as `	2
9916	415	his cast	2
16481	709	makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking	3
21813	977	's an actor 's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones	3
23326	1057	than 90	2
4166	157	the rare capability to soothe and break your heart with a single stroke	3
23398	1060	infectious	3
29324	1359	's enough to make you wish Jacquot had left well enough alone and just filmed the opera without all these distortions of perspective .	1
9826	409	the 1972 film	2
8024	328	false and fabricated	1
3656	138	as far	2
27057	1244	This is a smart movie that knows its classical music , knows its Freud and knows its Sade .	3
27750	1274	vulgarity , sex scenes , and cussing	1
27398	1258	see `` Simone , '' and consider a DVD rental instead	1
341	12	the dreams of youth should remain just that	2
22380	1009	is clever enough ,	3
13971	601	slowly	2
22554	1020	a future-world holographic librarian -LRB- Orlando Jones -RRB- who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized	3
7952	323	half-bad	2
12013	516	might not even	2
4394	166	an -LRB- emotionally at least -RRB- adolescent audience	2
6158	245	bump-in	2
12257	525	-LRB- Raimi 's -RRB- matured quite a bit with Spider-Man , even though it 's one of the most plain white toast comic book films you 'll ever see .	2
11763	507	its make-believe promise of life that soars above the material realm	3
11827	509	reacting to it	2
19244	844	Smith 's	2
25046	1143	This feature is about as necessary as a hole in the head	1
4940	192	dramatic	3
6663	265	fact ,	3
9528	397	Loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .	0
12262	525	-RRB- matured quite a bit with Spider-Man , even though it 's one of the most plain white toast comic book films	3
15809	678	most purely enjoyable and satisfying	4
13956	601	a squirm-inducing fish-out-of-water formula	0
25030	1141	talking heads	2
7622	308	from him	2
8283	344	when thrillers actually thrilled	2
18449	809	liked it more if it had just gone that one step further	2
435	16	that try too hard to be mythic	1
20941	935	paved with good intentions leads to the video store ''	1
16999	738	follow the same blueprint from hundreds of other films	1
7020	281	incoherent	1
8313	345	than-likely New York celebrities	2
29969	1389	actually clicks .	3
20855	930	you 're just the mark	2
25378	1160	shot all the way	2
7810	318	a happy , heady jumble of thought and storytelling ,	4
21396	956	is that it does n't give a damn .	2
24087	1094	have been pulled from a tear-stained vintage Shirley Temple script	2
3083	115	the young and fit	2
23200	1050	're - doing-it-for - the-cash	1
29294	1357	seem like she tried	2
9273	387	the makings	2
23795	1081	with its leaden acting , dull exposition and telegraphed ` surprises	1
3082	115	attracts	2
23996	1089	, Red Dragon rates as an exceptional thriller .	3
14407	620	a satisfying evening	3
4899	190	capped	2
9278	387	interesting meditation	3
20862	931	above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings	3
4738	181	unfortunately , outnumber the hits by three-to-one .	1
8569	354	that should be the target of something	2
8332	345	to before	2
2724	104	tries for more	2
7097	286	arch and	2
10994	468	insensitivity	1
17221	747	come much lower	2
1130	41	modern	2
28911	1339	their earnestness --	2
17803	772	of the imagery in this chiaroscuro of madness and light	3
1145	42	at home	2
17036	739	a middle-aged romance	3
22754	1030	star power , a pop-induced score	3
23898	1085	that shows the promise of digital filmmaking	3
1926	71	ambition to say something about its subjects	2
3805	145	lets	2
11070	472	more of the ` laughing at ' variety than the ` laughing with	3
23744	1079	was about `` Chicago '' in 2002	2
29692	1375	setting this blood-soaked tragedy of murderous ambition	2
19691	868	IMAX screen	2
2942	112	Lawrence 's over-indulgent tirade	1
2696	103	a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history	3
26931	1236	Grant is n't Cary and Bullock is n't Katherine .	1
7096	286	arch and rather cold-blooded comedy	0
7392	301	across as shallow and glib	2
2815	108	probably the only way	2
5478	217	mighty	3
25355	1158	know whodunit	2
13501	581	the parade of veteran painters , confounded dealers , and miscellaneous bohos who expound upon the subject 's mysterious personality without ever explaining him	2
11971	513	chop	2
16585	714	one demographic while	2
18574	816	inform and educate me	3
15139	651	the 19th century	2
13236	570	Nair	2
16530	710	shapeless documentary	1
2847	109	triumphantly	3
13581	583	is the deadpan comic face of its star , Jean Reno , who resembles Sly Stallone in a hot sake half-sleep	2
27705	1272	The Scorpion King is more fun than Conan the Barbarian .	3
10163	426	soulful gravity	4
10917	465	gives the film	2
19995	886	have existed on paper	2
8731	364	taking John Carpenter 's Ghosts of Mars and	2
20842	930	you 're in the most trouble	2
22996	1041	A sub-formulaic slap in the face to seasonal cheer .	1
22258	1001	None of this is half as moving as the filmmakers seem to think .	1
2342	90	shock and curiosity factors	2
25706	1174	understated performances of -LRB- Jack Nicholson 's -RRB- career .	3
4999	195	comic course	2
25386	1161	begins to seem as long as the two year affair which is its subject	1
13362	574	a dentist drill	1
28074	1289	old Tori Amos records	2
21739	972	The creative animation work	3
21554	964	nearly as dreadful as expected	0
22530	1019	are totally estranged from reality	1
15302	656	desperate	1
22976	1038	into flame	2
3413	127	ultimately losing cause	1
18316	800	Jennifer Lopez 's	2
1814	67	:	2
24731	1127	so buzz-obsessed	2
15220	654	by its moods	2
25249	1153	with a treasure chest of material	3
17975	783	which also dealt with British children rediscovering the power of fantasy during wartime	3
7326	299	movie .	2
7337	300	a spark or two	2
19186	841	should appreciate its whimsical humor	4
791	29	vapid actor 's exercise to appropriate the structure of Arthur Schnitzler 's Reigen	1
7437	302	just enough freshness	2
15781	676	nice , light treat	3
5645	224	surfacey	2
16814	727	Crikey	1
13808	595	drama Secret Ballot	2
19384	851	the gorgeous piano	3
28082	1290	Ah-nuld	2
3001	113	taking	2
27431	1259	affectionate depiction	2
14521	625	Queen Alice Krige 's	2
23262	1054	manage	2
28648	1325	strong and unforced supporting cast	3
28135	1293	the setup	2
9402	391	proving	2
25192	1152	for this ultra-provincial New Yorker	2
16073	691	fascinated	3
20442	912	as timely as tomorrow	3
29896	1385	marks the spot	2
20114	893	best case	3
28224	1299	any real raw emotion , which is fatal for a film that relies on personal relationships	1
24144	1097	through every frame	2
13516	581	miscellaneous bohos who expound upon the subject 's mysterious personality without ever explaining him	1
29754	1377	in the 1940s	2
22220	997	a comedic moment in this romantic comedy	3
9987	419	pushes	2
2543	97	fails	0
1175	43	to frighten and disturb	2
7563	307	burdened by the actor	1
10918	465	its lingering tug	2
17598	762	scripting	2
10053	423	's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	1
24165	1098	Sean	2
14627	631	The film 's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments .	2
9940	416	if nothing else	2
8507	352	its longevity	2
4107	154	weight	2
21083	943	ideal casting	3
19125	838	comfort and	2
5578	221	posturing	2
10786	458	I certainly was n't feeling any of it	1
3901	148	make a big splash	3
5529	219	career - kids = misery	1
17551	760	as a detailed personal portrait	3
15590	668	we `` ca n't handle the truth '' than High Crimes	2
19502	856	chemistry	2
5943	237	that 'll put hairs on your chest	2
11859	509	delights	3
8715	363	, sloppy	0
7427	302	stock	2
29042	1345	to swallow than Julie Taymor 's preposterous Titus	2
17455	756	in your chair	2
14540	625	of Generations	2
21295	952	equate to being good ,	3
23093	1046	mystery story	2
7804	317	, much better .	3
29025	1344	familiar issues , like racism and homophobia ,	2
21261	951	relayed by superb	3
27708	1272	Scorpion	2
4951	193	to please its intended audience -- children -- without placing their parents in a coma-like state	3
12894	553	beautifully shaped	3
13866	596	Westbrook 's foundation	2
12598	541	are forgotten 10 minutes after the last trombone	2
6098	243	Godfrey Reggio 's career shines like a lonely beacon .	3
22164	994	hoary	1
14623	630	in a strange new world	2
28792	1335	a pop-cyber culture	2
14876	640	It wraps up a classic mother\/daughter struggle in recycled paper with a shiny new bow	2
19015	834	's suspenseful enough for older kids but not too scary for the school-age crowd	3
2610	100	once too often	1
28519	1318	in a brief amount of time	2
14345	618	tired , unnecessary	1
28335	1308	He does this so well you do n't have the slightest difficulty accepting him in the role .	4
5892	235	Scouse accents	2
11045	471	The Shining , The Thing , and any naked teenagers horror flick	2
17561	760	of modern times	2
2301	88	in short	1
9814	408	clever and suspenseful	4
26727	1226	Instead of hitting the audience over the head with a moral	2
12827	552	incomprehensible Anne Rice novel	2
12760	549	the story compelling	3
22140	993	dim-witted pairing	1
6661	265	In fact , even better	3
15883	682	a filmmaking methodology	2
21266	951	Swimming With Sharks and The Player , this latest skewering	2
25208	1152	on hand	2
6003	240	single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's end , an extended publicity department	3
312	12	is Oedekerk 's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that	0
15218	654	was , by its moods , and by its subtly	3
11461	493	energy	3
6767	271	A mesmerizing cinematic poem from the first frame to the last	4
2566	98	live	2
7111	288	flame-like	2
18453	809	it had just gone that one step further	2
5040	197	'd probably turn it off , convinced that you had already seen that movie .	1
3546	132	of its lurid fiction	3
27698	1271	takes aim at contemporary southern adolescence and	2
8081	332	a mere story point of view	2
20225	900	coping , in one way or another ,	2
24044	1092	gets sillier , not scarier ,	1
21273	951	The Player	2
11722	505	only to be revealed by the dispassionate Gantz brothers as ordinary , pasty lumpen	2
23402	1061	the cult section of your local video store for the real deal	2
12459	534	crime movie equivalent	3
20019	887	deadly foreign policy	2
8028	329	A relative letdown .	0
21341	954	slow	1
13383	576	Fans of so-bad-they 're -	2
682	24	serious-minded the film is	2
1885	70	A very funny romantic comedy	3
20009	887	a picture of a man for whom political expedience became a deadly foreign policy	2
5060	198	You get the impression that writer and director Burr Steers knows the territory	2
29911	1386	Aesop	2
463	17	bilingual	2
29773	1380	, we hope it 's only acting .	3
6713	269	confident filmmaking	3
2292	87	technical	2
13446	578	... and	2
11401	489	visualize schizophrenia	1
26742	1226	subtle ironies and visual devices	3
22602	1021	genuine laughs	4
12149	520	Santa Clause 2	2
15352	657	emotional ghosts	2
1088	40	So could young romantics out on a date .	3
28974	1342	any movie with a life-affirming message	3
10243	430	climactic shootout	2
3848	147	When cowering and begging at the feet a scruffy Giannini , Madonna gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game .	4
1543	58	Pellington 's	2
23657	1073	hold over her	2
19278	845	in the process	2
16672	720	magnificent	4
12809	551	moment gems	3
12325	527	unbelievably	2
19980	886	also a producer -RRB-	2
23730	1079	the history of the Academy	2
11514	496	an action hero motivated by something more than franchise possibilities	3
25546	1168	I wo n't argue with anyone who calls ` Slackers ' dumb , insulting , or childish ...	0
20866	931	a young woman 's face	2
18477	810	middle-America	2
19230	844	A naturally funny film , Home Movie	4
29113	1347	bothered	2
13161	565	much like a brand-new	2
22508	1018	wonderfully loopy tale	3
7865	320	several cliched movie structures : the road movie , the coming-of-age movie , and	2
5499	218	workable	2
27310	1255	in the modern era	2
22614	1022	Murder by Numbers	2
3694	139	beyond comprehension	2
20967	936	a good deal funnier	3
27697	1271	takes aim at contemporary southern adolescence and never	2
24515	1115	Truly terrible	0
15300	656	Wiel	2
19291	847	is about the worst thing Chan has done in the United States	1
18268	797	takes form	3
26874	1233	It is n't scary .	1
15822	679	This is not Chabrol 's best ,	2
27588	1267	against the maker 's minimalist intent	1
19599	861	lax	1
28521	1318	a brief amount	3
25901	1187	Lodge	2
10574	447	protect the code	2
15330	657	consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted Rembrandt	3
13769	593	Overly	2
12449	534	It 's actually too sincere -- the crime movie equivalent of a chick flick .	2
7540	306	a thriller about the ruthless social order that governs college cliques	2
8698	362	drama that takes itself all too seriously	1
7476	303	of gags that rely on the strength of their own cleverness	3
6242	248	as best I remember -RRB-	2
7302	298	no doubt	2
13204	567	you can not separate them .	2
22685	1027	merely	2
22138	993	a dim-witted pairing of teen-speak and animal gibberish	1
21315	953	of Sandra Bullock and Hugh Grant	2
1915	70	fears and	2
19959	885	's neither too erotic nor very thrilling , either .	0
9898	414	a minor miracle	3
813	30	More vaudeville show than well-constructed narrative , but	2
4966	193	a coma-like state	1
5583	221	stories	2
8972	374	the big fight	2
2966	112	self-glorified Martin Lawrence lovefest	2
12324	527	unbelievably stupid	0
15096	649	terrible	1
2633	101	'm just	2
12060	517	knowledge , education ,	2
12192	521	Jay Roach directed the film from the back of a taxicab	2
17856	775	a topnotch foursome	4
1492	54	a bygone era , and its convolutions ...	2
9654	403	Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , based on the wonderful acting clinic put on by Spader and Gyllenhaal ,	3
19285	846	the bare-midriff generation	2
12023	516	straightforward	3
26920	1235	, Austin Powers in Goldmember has some unnecessary parts and is kinda wrong in places .	1
24565	1118	Anemic	1
2878	110	weird	1
4248	161	hole	2
6556	260	nature	2
584	22	the movie	2
13336	573	giant William Randolph Hearst	3
27740	1273	the film goes on	2
13536	582	Adrift	2
19627	862	be poignant	2
23770	1080	to tell who is chasing who or why	2
17549	760	as a detailed personal portrait and as a rather frightening examination of modern times	3
4927	191	Fire	1
28668	1327	is grand-scale	3
1668	62	particularly	2
25139	1149	crystallize key plot moments	3
16024	688	recalling sixties ' rockumentary milestones	2
29335	1359	left well enough alone and	2
23913	1086	loves its characters and communicates something rather beautiful about human nature	4
27988	1284	performs neither one very well	1
1897	70	York	2
9578	398	in tear-drenched quicksand	2
22960	1038	in her one	2
14534	625	-LRB- a nose -RRB-	2
20863	931	all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings	3
13478	580	cheer flick	3
4093	154	is simply tired	1
6023	240	was essentially , by campaign 's end	2
18930	831	'50s sociology	2
27022	1241	a twisted sense	3
20060	890	, a standard-issue crime drama spat out from the Tinseltown assembly line .	0
4078	154	like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form .	1
23806	1082	On its icy face , the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .	0
4031	152	Mediocre	1
20006	887	that draws a picture of a man for whom political expedience became a deadly foreign policy	3
3828	146	of his film	2
36	1	the gander	2
14754	635	forming	2
8619	358	a realistic atmosphere that involves us in the unfolding crisis	3
26577	1219	turn Bill Paxton into an A-list director	3
22014	988	for Holm 's performance	2
25944	1188	capture these musicians in full regalia	3
3463	128	sudden lunch rush	2
21184	948	in places	2
7041	282	a movie that tries to be smart	2
27741	1273	goes on	2
28346	1308	slightest difficulty	1
5873	234	urge to doze	1
23108	1046	Shakespeare 's plays	2
19328	849	Imamura	2
26511	1216	Like It	4
19598	861	lax and	1
24350	1107	the marvelous Verdu	3
16526	710	this interminable , shapeless documentary	1
22498	1017	director Jon Purdy 's	2
10135	426	writer\/director Bart Freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship	2
24162	1098	with Sean Penn 's monotone narration	1
23369	1059	in its own direction	3
1018	37	entertaining itself	3
16769	724	genuine insight	4
4917	191	dragons	1
29270	1355	grossest	1
11586	499	modest aspirations	2
17662	765	You can sip your vintage wines and watch your Merchant Ivory productions ;	2
5452	217	let 's get this thing over with	1
25204	1152	Witherspoon	2
10090	424	Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .	3
2968	112	Martin Lawrence lovefest	2
19	1	what	2
4036	152	as soon as the action speeds up	2
549	20	but nothing	2
10948	467	keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes	4
12868	553	color	2
19828	875	a surprising	2
12194	521	Jay	2
11653	502	and vulgar innuendo	1
27495	1263	its recycled aspects	1
5672	225	improve upon the experience of staring at a blank screen	2
18108	790	It shares the first two films ' loose-jointed structure ,	1
13846	596	cynical about documentaries in which underdogs beat the odds and the human spirit triumphs	2
16155	696	the things that prevent people from reaching happiness	1
29977	1390	Son of the Bride , proves it 's never too late to learn .	3
13812	595	a charming and evoking little ditty that manages to show the gentle and humane side of Middle Eastern world politics	3
624	23	going to a house party and watching the host defend himself against a frothing ex-girlfriend	1
16835	729	kids or	2
9260	386	Einstein	2
16896	732	no man has gone before	2
9558	398	Southern nostalgia piece	2
2212	83	Spielberg 's	2
14614	630	felt and	2
794	29	actor 's exercise	2
8328	345	's been attached to before	2
10959	467	its shape-shifting perils , political intrigue and	2
22931	1037	has been replaced by the bottom of the barrel	0
24347	1107	to the marvelous Verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public	2
13266	570	's short on plot but rich in the tiny revelations of real life	3
25037	1141	subject matter justice	2
22484	1017	nuance given by the capable cast	2
2076	79	a heartfelt story	3
24395	1109	I fear ,	2
11851	509	of its inventiveness	3
7752	315	it seems a disappointingly thin slice of lower-class London life ; despite the title ... amounts to surprisingly little .	1
20265	902	throwing out	2
11072	472	the ` laughing at ' variety than the ` laughing with	2
3607	134	groupies	2
1461	53	interesting	3
9744	405	a good-hearted ensemble comedy with a variety of quirky characters and an engaging story	3
7077	285	as the original	3
22408	1010	urban desperation	2
670	24	times	2
12433	532	subtlest works	3
3878	147	her beaten to a pulp in his Dangerous Game	1
21786	974	went back	3
28251	1300	to surrealism and black comedy	3
29592	1371	exploitation	1
15438	661	dissecting	2
23368	1059	head off	2
1188	43	works	2
1501	54	convolutions	2
11842	509	the protagonists struggled	2
28532	1319	give a spark to `` Chasing Amy '' and `` Changing Lanes '' falls flat as thinking man CIA agent Jack Ryan in this summer 's new action film ,	1
12904	554	lifted	2
3511	130	effortlessly	3
8861	369	has been quashed by whatever obscenity is at hand	2
14457	622	of love	2
20642	921	spits out	1
25092	1147	was longer than an hour	3
2197	83	Pianist	2
28956	1341	one most	2
22374	1008	what he had actually done	2
29433	1364	spaceship	2
1168	43	a horror movie 's primary goal	2
29884	1385	like an extreme action-packed film	3
14604	629	mostly due to its superior cast	4
21051	941	first one	2
16214	700	, it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in .	3
19457	853	involved , starting with Spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together	2
21928	980	the film never feels draggy	3
25626	1170	if to say , `` Look at this	2
3437	128	its promenade of barely clad bodies in Myrtle Beach , S.C.	2
19937	884	this unexpectedly moving meditation	4
23441	1063	the Dolls	2
5638	224	in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people	2
16673	720	directorial career	2
1173	43	goal	3
11431	491	This overproduced piece	1
13154	565	a depleted yesterday	2
9517	396	dwarf	2
8949	373	the two-hour version	2
27963	1283	drawn into the exotic world of belly dancing	3
3959	149	hellish	1
8956	374	An ambitious movie that , like Shiner 's organizing of the big fight , pulls off enough of its effects to make up for the ones that do n't come off .	4
29515	1368	This is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , ` Ah , yes , here we have a bad , bad , bad movie . '	0
28941	1341	it is set in a world that is very , very far from the one most of us inhabit .	2
15482	663	most complex	2
5641	224	bland , surfacey way	1
26729	1226	hitting the audience over the head with a moral	1
9690	403	Gyllenhaal	2
1913	70	their fears and foibles	2
29532	1368	watch for about thirty seconds before you say to yourself	1
14666	632	Average White Band 's	2
2991	113	to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
8799	367	Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary	2
20951	935	video	2
29040	1345	is easier to swallow than Julie Taymor 's preposterous Titus	2
25922	1187	his next creation	2
14819	637	As an actress	2
2913	111	them	2
24760	1128	anti-adult movies	2
17178	746	large-frame IMAX camera	2
20034	889	his director	2
29308	1359	principal	2
20823	929	it were n't	2
28123	1291	biz	2
8344	346	it achieves some kind of goofy grandeur	3
20882	931	yearnings	2
20403	911	admire	3
22542	1020	, there is a really cool bit -- the movie 's conception of a future-world holographic librarian -LRB- Orlando Jones -RRB- who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .	4
20938	934	twaddle	2
15466	662	which ones shtick	1
17621	763	is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .	2
494	18	the Mood	3
29789	1381	uncharted	2
11543	497	comes far closer than many movies	3
10483	441	essential	3
683	24	serious-minded the film	3
24147	1098	Filmmaker Stacy Peralta has a flashy editing style that does n't always jell with Sean Penn 's monotone narration , but	1
16435	707	the kind of greatest-hits reel	2
6324	252	to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	1
7522	304	chance encounters	2
15669	672	of a river of sadness that pours into every frame	3
12915	554	Kafka 's meat grinder	2
1053	39	Do n't judge this one too soon -	2
21989	986	Ayurveda does the field no favors	1
23047	1043	is n't as funny as it should be	1
10839	460	ensuing	2
9246	386	are they like humans , only hairier	1
23647	1073	pull	2
14561	626	unsettling subject matter	1
5469	217	appointed time	2
26368	1209	A moving and stark reminder	3
29740	1377	the voices of men and women	2
13759	592	the famous director 's	2
11786	507	truly magical movie	4
21737	972	The creative animation work may not look as fully ` rendered ' as Pixar 's industry standard ,	1
2861	109	masterful	4
17287	750	Loyal Order	2
9239	386	when are bears bears and when are they like humans , only hairier --	2
19576	859	inter-species parody of a VH1 Behind the Music episode	2
4056	153	's one of the few ` cool ' actors who never seems aware of his own coolness	3
24123	1096	send your regrets	2
4139	156	love song	3
14611	630	deeply felt and vividly detailed story about newcomers in a strange new world .	3
24614	1120	appears on the screen	2
29758	1378	Funny and touching	3
1699	63	-LRB- other than their funny accents -RRB-	2
773	28	the theater	2
2853	109	filmmaking with a visually masterful work of quiet power	4
7043	282	tries to be smart	1
736	27	preach exclusively	2
3935	149	of the 1950s and '60s	2
24506	1114	to read and follow the action at the same time	2
19753	870	taking the easy Hollywood road	3
15097	649	in every regard	2
6948	278	mildly enjoyable	3
20361	909	lifeless	2
27565	1266	the Hollywood pipeline	2
13304	572	both gripping and compelling	3
7750	315	his earlier films	2
25184	1152	Would be an unendurable viewing experience for this ultra-provincial New Yorker if 26-year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic	2
17115	743	empathy and pity fogging up the screen ... His Secret Life enters the land of unintentional melodrama and tiresome love triangles	2
2299	88	IMAX in short	3
10650	451	get anywhere	2
15240	654	to make the most sincere and artful movie in which Adam Sandler will probably ever appear	4
10288	433	A serviceable Euro-trash action extravaganza ,	3
29388	1361	Could n't someone take Rob Schneider and have him switch bodies with a funny person	0
8547	353	mysteries of sex , duty and love	3
23818	1082	is a subzero version of Monsters , Inc. ,	1
18245	797	tumultuous affair	2
13577	583	real charm	3
10472	441	sort the bad guys	2
5373	215	Sychowski	2
26527	1217	original 's	2
2779	107	of recent memory	2
4465	168	whose	2
12557	538	this crude ,	0
29209	1352	All the small moments and flashbacks do n't add up to much more than trite observations on the human condition .	1
7360	300	cold	1
16407	705	that did n't talk down to them	2
28828	1336	North Korea 's recent past	2
21614	966	Ferrera	2
998	36	horror movies	2
586	22	becomes a study of the gambles of the publishing world ,	2
27906	1281	strenuously	2
18794	825	the unacceptable , the unmentionable	1
13401	577	We started to wonder if	2
13330	573	provided	2
24549	1117	interesting character	3
7524	305	Buy popcorn .	2
24814	1132	Light , silly	3
10399	437	difficult time	2
18354	801	twist	2
24783	1130	will surely	2
16789	725	better ,	3
15774	676	it 's simply , and surprisingly , a nice , light treat	2
4897	190	is capped with pointless extremes	0
4778	182	stooping	1
26184	1199	ridiculous wig	1
18874	828	year late	2
24292	1103	a storyline	2
5263	208	the grieving process	1
14258	614	difficulty	1
7285	297	occasionally horrifying but often inspiring film	2
21723	970	Italian-language	2
